Customer_ID,Name,Segment,Monetary,Frequency,Recency,Churn_Proba,CLV_Pred,Risk_Tier,Winback_prioritaire
2743,Jonathan Torres,Online reguliers (Clothing),882.5,5,106,0.061822291632418216,681.1330059577143,Faible,0
4287,James Jackson,Online reguliers (Clothing),598.0,5,32,0.06164740882407629,782.3319161042642,Faible,0
2786,Charles Garcia,Chaussures ponctuels,378.2,4,330,0.0616428851958946,508.6694168501783,Faible,0
3659,Evelyn Ramirez,In-Store reguliers,398.0,4,24,0.061603138438897656,501.79400137743716,Faible,0
3281,Eli Ramos,In-Store reguliers,176.0,2,23,0.06122700715136871,537.6946702677453,Faible,0
3069,Samantha Cook,Gros paniers occasionnels (Outerwear),258.0,2,146,0.06103822513177319,655.8528151977558,Faible,0
4757,Anthony Lewis,Chaussures ponctuels,90.0,1,99,0.06097326649958229,588.3736194154635,Faible,0
4325,Luna Cruz 2,Online reguliers (Clothing),295.0,5,13,0.060700826950826944,597.6458485628941,Faible,0
2999,Eli Gonzalez,Chaussures ponctuels,146.0,2,48,0.06063592682297718,828.5130908262449,Faible,0
2359,Chloe Nelson,In-Store reguliers,325.5,3,36,0.06050582344035584,852.5027633405414,Faible,0
4119,Carter Bailey 2,Online reguliers (Clothing),195.0,2,5,0.06040109278868061,980.7965419624431,Faible,0
2363,Hunter Martinez,Gros paniers occasionnels (Outerwear),408.5,5,117,0.06036746639687816,601.732229170405,Faible,0
4617,Kinsley Jones,In-Store reguliers,320.65,6,86,0.06036306393867557,599.3795500660567,Faible,0
3669,Layla Rogers,In-Store reguliers,490.45,6,23,0.06031716593544866,512.9327028225201,Faible,0
4420,Lydia Green 2,Chaussures ponctuels,90.0,1,71,0.06031368894898643,442.3271415048127,Faible,0
5438,Carter Miller,In-Store reguliers,40.0,1,35,0.06005251430715828,793.1297893191286,Faible,0
3427,Amelia Howard,Petits dormants (Accessoires),460.0,4,92,0.060049385087081575,654.2241548787716,Faible,0
5330,Mateo Gutierrez,Online reguliers (Clothing),130.5,3,71,0.0600038991387125,591.8088711299096,Faible,0
5059,Amelia Morris,Online reguliers (Clothing),1463.25,12,26,0.06,1399.627945748686,Faible,0
3661,Jacob Ramirez,In-Store reguliers,1323.0,10,39,0.06,1116.3324688751763,Faible,0
4127,William Robinson,In-Store reguliers,433.75,5,12,0.06,533.9663309616178,Faible,0
3011,Ryan Garcia,Online reguliers (Clothing),506.0,9,23,0.06,1209.2813980024673,Faible,0
3198,Ruby Morris,In-Store reguliers,830.5,12,46,0.06,1080.1788509306427,Faible,0
2126,Lucy Moore,Online reguliers (Clothing),1189.3,8,16,0.06,877.4785346380594,Faible,0
2571,Ethan Richardson,In-Store reguliers,1100.75,9,59,0.06,1187.4536124709803,Faible,0
2322,Jeremiah Adams,Online reguliers (Clothing),1161.7,14,16,0.06,1628.209040939333,Faible,0
2262,Sophie Collins,Online reguliers (Clothing),982.5,9,64,0.06,1145.0757365206757,Faible,0
2560,Caleb Williams,VIP / Champions,2491.95,18,12,0.06,1764.3896699396646,Faible,0
5181,Emily Lee 2,Online reguliers (Clothing),1000.75,10,6,0.06,1180.6825770200214,Faible,0
4732,Scarlett Ward 2,Online reguliers (Clothing),1299.75,11,14,0.06,1185.8768260375523,Faible,0
4716,Thomas Mitchell,Online reguliers (Clothing),649.75,9,16,0.06,1159.1378290100977,Faible,0
4739,Kinsley Reyes,In-Store reguliers,790.5,8,117,0.06,512.2633700035673,Faible,0
4478,Aria Rogers,In-Store reguliers,1714.9,15,27,0.06,1476.655792555244,Faible,0
4906,Mia Martin,Online reguliers (Clothing),660.75,10,24,0.06,910.3923265038238,Faible,0
3536,Eleanor Bailey,Online reguliers (Clothing),391.85,7,91,0.06,553.4119011110859,Faible,0
5506,Aaron Edwards,In-Store reguliers,1242.75,17,46,0.06,1626.9327938303177,Faible,0
4396,Stella Evans,Gros paniers occasionnels (Outerwear),834.5,4,16,0.05992537313432836,1040.9528286215757,Faible,0
4045,Alexander Morales,Online reguliers (Clothing),633.5,6,27,0.05992537313432836,1028.72378115149,Faible,0
3628,Levi Gutierrez,Online reguliers (Clothing),360.5,6,68,0.05982142857142857,710.2949937955541,Faible,0
5063,Aaron Lopez,Petits dormants (Accessoires),337.73,6,16,0.05981481481481481,805.8780510861448,Faible,0
2554,Brooklyn Miller,Petits dormants (Accessoires),303.35,5,23,0.05981481481481481,634.2512022975393,Faible,0
3953,Wyatt Martin,Petits dormants (Accessoires),469.5,8,147,0.059800000000000006,611.9761026036858,Faible,0
2769,Jacob Garcia,In-Store reguliers,1119.9,10,170,0.059800000000000006,1117.6365389556515,Faible,0
4843,Nolan Sanchez 2,Online reguliers (Clothing),895.5,10,6,0.059800000000000006,1123.0604442077215,Faible,0
4001,Sebastian Kelly,Online reguliers (Clothing),828.0,9,122,0.059800000000000006,1199.3725352995948,Faible,0
4010,Lucas Chavez 2,Chaussures ponctuels,28.0,1,48,0.059772727272727276,743.4280302115184,Faible,0
2610,Wyatt Roberts,Online reguliers (Clothing),253.3,3,24,0.05968539604448469,995.6800084796034,Faible,0
3609,Connor Allen,In-Store reguliers,595.12,7,39,0.05968085106382979,638.1634724473925,Faible,0
2326,Jaxon Rogers,Online reguliers (Clothing),599.0,10,31,0.05968085106382979,1175.7005124137056,Faible,0
5274,Ava Thomas,Chaussures ponctuels,28.5,1,172,0.05963302972973599,528.1586752081344,Faible,0
5296,Joseph Campbell,VIP / Champions,2294.25,16,4,0.0596078431372549,1635.3863205025302,Faible,0
2899,Sebastian Cruz,Chaussures ponctuels,50.4,1,13,0.05958379120879122,453.1145289253247,Faible,0
4774,Natalie Jackson,Gros paniers occasionnels (Outerwear),1018.5,7,110,0.05952380952380953,757.6294263067836,Faible,0
5770,Evelyn Torres,Petits dormants (Accessoires),777.85,10,20,0.05952380952380953,1147.5422408009379,Faible,0
5804,Emma Brooks,Online reguliers (Clothing),518.7,9,111,0.05948717948717949,1243.6222708107148,Faible,0
2372,Penelope Carter,Online reguliers (Clothing),508.62,9,107,0.05948717948717949,1164.6990455688754,Faible,0
2482,Alexander Lee,In-Store reguliers,849.88,8,26,0.05947368421052632,720.5599126454055,Faible,0
2773,Ryan Nguyen 2,Gros paniers occasionnels (Outerwear),252.0,2,90,0.059435695342576284,1055.559142921104,Faible,0
4450,Samuel Roberts,Online reguliers (Clothing),451.1,7,9,0.059347826086956525,583.6256637577897,Faible,0
3123,Brooklyn King,In-Store reguliers,1266.75,9,144,0.05933962264150943,1155.5472368314963,Faible,0
2813,Asher Watson,In-Store reguliers,613.75,7,13,0.059244444444444454,538.5895653492139,Faible,0
5869,Anna Nelson 3,In-Store reguliers,424.25,7,27,0.059207317073170736,612.9871511232814,Faible,0
4067,Violet Ramirez,Online reguliers (Clothing),370.8,4,16,0.05912684114665822,777.6127016147922,Faible,0
2450,Ethan Evans,Online reguliers (Clothing),105.0,2,36,0.059099868315720484,770.4040730543811,Faible,0
3646,Alexander Harris,In-Store reguliers,681.4,9,4,0.05887163561076605,1126.734601730991,Faible,0
2670,Isaiah Scott,Online reguliers (Clothing),587.25,9,129,0.0588,1197.418758326412,Faible,0
5653,Lily Flores 2,Online reguliers (Clothing),344.25,5,36,0.0586025641025641,548.6167505996112,Faible,0
5101,Landon Lopez,In-Store reguliers,371.5,6,9,0.058362282878411914,1141.940665628168,Faible,0
4950,Asher Gutierrez,In-Store reguliers,937.0,11,17,0.058352486674595826,1133.120828954107,Faible,0
2362,Alice Gonzalez,Online reguliers (Clothing),411.75,4,42,0.05823863860865308,455.229860681882,Faible,0
4586,Sarah Cox,Gros paniers occasionnels (Outerwear),241.35,4,91,0.058233972134711,455.79432353786535,Faible,0
4652,Wyatt Morales,Online reguliers (Clothing),382.4,5,46,0.05818200793658159,521.109434491662,Faible,0
5102,Claire Martinez 2,Online reguliers (Clothing),437.2,5,46,0.05813469610430097,523.2126656749823,Faible,0
2811,Asher Nelson,Online reguliers (Clothing),235.4,4,38,0.05786320124999826,559.6686450503886,Faible,0
2919,Aiden Rogers,Online reguliers (Clothing),106.75,2,40,0.057855187759856055,1377.6942073747598,Faible,0
2343,Anthony White,Online reguliers (Clothing),196.5,3,142,0.057735343075314007,781.0465834724014,Faible,0
3598,Sadie Moore,Online reguliers (Clothing),315.5,4,35,0.057639644934495825,439.73915061291956,Faible,0
5382,Audrey Howard,Chaussures ponctuels,483.75,3,45,0.05755259083453452,1049.2169681399826,Faible,0
2889,Gabriel Perez,In-Store reguliers,251.72,4,33,0.05747868638332431,572.0030613756078,Faible,0
2182,Alice Miller,Online reguliers (Clothing),25.0,1,20,0.057430066492281,711.6024531283969,Faible,0
3573,Willow Jackson,Online reguliers (Clothing),743.0,5,38,0.057415730337078655,1169.3785274706827,Faible,0
3822,Michael Mitchell,In-Store reguliers,75.0,1,122,0.0573701252786601,329.5437599055359,Faible,0
5031,Thomas Allen,In-Store reguliers,540.0,4,33,0.05723433774030507,537.5917373608402,Faible,0
4259,Grace Young,In-Store reguliers,435.5,5,20,0.05720459620200186,502.5952594057131,Faible,0
5780,Stella King,In-Store reguliers,442.0,5,0,0.05720411447984696,557.4292944768018,Faible,0
3720,Sophie Adams,Online reguliers (Clothing),51.0,1,32,0.05694592020365482,487.8879306458215,Faible,0
5087,Kennedy Ramirez 2,Online reguliers (Clothing),40.0,1,24,0.05681257952573743,745.3257380548931,Faible,0
3648,Ivy Phillips,Online reguliers (Clothing),624.0,8,11,0.056787851413267615,643.4560242316209,Faible,0
3257,Violet Allen,Online reguliers (Clothing),206.8,2,17,0.05677398854682386,1366.4532480482171,Faible,0
3851,Lydia Collins 3,Chaussures ponctuels,23.8,1,31,0.05670642824907023,265.72508147036825,Faible,0
5071,Penelope Rivera 2,In-Store reguliers,399.2,6,167,0.05663099940928723,546.9729289377,Faible,0
2789,Riley Hall,Online reguliers (Clothing),231.5,3,54,0.056603581519990905,942.7674501033373,Faible,0
5713,Sebastian Taylor,Online reguliers (Clothing),29.75,1,29,0.056571820666912825,689.1463064950439,Faible,0
3900,Savannah Bailey,Chaussures ponctuels,658.0,3,64,0.05641832532141275,661.6642736451083,Faible,0
5041,Layla Cruz 2,In-Store reguliers,932.0,5,5,0.05633708322038492,639.6323147974354,Faible,0
4891,Olivia Carter,Online reguliers (Clothing),498.0,4,28,0.0560802909607341,780.4182975817457,Faible,0
5528,Penelope Morales,In-Store reguliers,208.0,3,3,0.05573181547149097,866.9040685281495,Faible,0
2374,David Rivera,Chaussures ponctuels,270.0,1,5,0.05573047945694776,366.46745881998874,Faible,0
5715,Isabella Jones,Online reguliers (Clothing),225.25,5,118,0.05560578654849196,572.1083783122338,Faible,0
3899,Eleanor Sanchez,Gros paniers occasionnels (Outerwear),102.0,1,32,0.05535682336876759,600.3606579898378,Faible,0
2900,James Brooks,In-Store reguliers,71.25,1,139,0.05521010991923998,440.4696643159591,Faible,0
4860,Theodore Chavez,Chaussures ponctuels,28.0,1,382,0.05510598693114448,250.76153531835283,Faible,0
5318,Allison Flores,Online reguliers (Clothing),1265.0,14,119,0.055,1441.8848777797155,Faible,0
2531,Addison Reyes,Online reguliers (Clothing),1649.5,17,69,0.055,1582.8510242284017,Faible,0
4730,Jayden Green,Online reguliers (Clothing),1166.85,7,61,0.055,690.6374499886037,Faible,0
2546,Olivia Rodriguez,Online reguliers (Clothing),1120.6,9,48,0.055,1113.9152343394144,Faible,0
2851,Victoria Rodriguez,Online reguliers (Clothing),648.0,11,32,0.055,1112.8672486157186,Faible,0
5544,Oliver Ortiz,Chaussures ponctuels,24.0,1,34,0.055,570.9157493105214,Faible,0
2212,Madison Howard,Online reguliers (Clothing),556.37,8,73,0.055,636.1554770316474,Faible,0
5471,Aurora Flores,Online reguliers (Clothing),927.25,14,5,0.055,1324.0918496845861,Faible,0
2984,Madison Thompson,In-Store reguliers,905.0,8,113,0.055,678.751460492401,Faible,0
3540,Joseph Mitchell,VIP / Champions,2228.0,35,41,0.055,2724.99405069597,Faible,0
3516,Piper Rodriguez,VIP / Champions,2913.95,41,31,0.055,3066.498825560966,Faible,0
2457,David White,Online reguliers (Clothing),1364.05,12,37,0.055,1286.97816934687,Faible,0
2409,Luna Morris,Online reguliers (Clothing),409.0,6,67,0.055,627.4282294984339,Faible,0
2255,Audrey Baker,VIP / Champions,2354.5,17,9,0.055,1805.928867762527,Faible,0
3757,Nora Stewart,Online reguliers (Clothing),708.35,8,49,0.055,607.2318134039182,Faible,0
2725,Caleb Nguyen,In-Store reguliers,1235.7,15,35,0.055,1462.0970208821338,Faible,0
2007,Paisley Reed,In-Store reguliers,445.25,7,147,0.055,542.7385022862491,Faible,0
4526,Thomas Lewis,Chaussures ponctuels,105.8,3,35,0.054915576871214594,549.5502569225631,Faible,0
5259,Emily Collins 2,Petits dormants (Accessoires),348.9,4,59,0.05483754229461898,477.48203728541716,Faible,0
3153,Liam Torres,Online reguliers (Clothing),450.5,8,13,0.054821428571428577,857.285425326911,Faible,0
5877,Luna Cooper,Online reguliers (Clothing),510.0,7,0,0.05472222222222222,905.5968572396938,Faible,0
4028,Eva Cook,In-Store reguliers,196.0,4,41,0.054701097137823035,473.6265660852031,Faible,0
3251,Ruby Green 2,Chaussures ponctuels,1141.0,6,103,0.05469538541694738,706.4748876417653,Faible,0
4321,Nathan Green,In-Store reguliers,529.6,8,125,0.05466339869281046,667.3337644264922,Faible,0
3633,Addison Baker 2,Petits dormants (Accessoires),62.5,2,29,0.05463588559939859,756.04551777195,Faible,0
2042,Mason Kelly,Online reguliers (Clothing),1496.9,14,12,0.054607843137254905,1472.192145497276,Faible,0
4496,Layla Clark 4,In-Store reguliers,1448.15,16,4,0.054607843137254905,1410.3226007758283,Faible,0
2944,Jack Anderson,Online reguliers (Clothing),1787.65,17,0,0.054607843137254905,1523.9915116271309,Faible,0
3048,Gabriel Moore,VIP / Champions,2395.3,17,2,0.054607843137254905,1707.249994758391,Faible,0
4370,Michael Cooper,In-Store reguliers,803.0,8,40,0.054607843137254905,610.804576577214,Faible,0
4030,Aria Nelson,In-Store reguliers,658.25,10,33,0.054607843137254905,1072.2217836917057,Faible,0
4442,John Moore,Online reguliers (Clothing),381.25,5,35,0.054525628033030724,514.3936357287678,Faible,0
2734,Daniel Gutierrez,Online reguliers (Clothing),755.12,9,76,0.05452380952380952,1209.442866369065,Faible,0
5709,Alice Scott,Online reguliers (Clothing),674.3,10,27,0.05452380952380952,1143.1686807439887,Faible,0
5082,Madison Allen,In-Store reguliers,1379.5,10,4,0.05452380952380952,1209.106522878799,Faible,0
3985,Hazel Baker,Chaussures ponctuels,60.0,1,21,0.054475710428082816,717.5664958769611,Faible,0
4655,Ivy Rodriguez,In-Store reguliers,948.9,9,77,0.05445652173913043,1151.6921045983227,Faible,0
3741,Penelope Diaz,Petits dormants (Accessoires),322.9,7,152,0.05444444444444445,688.7852654781611,Faible,0
3250,Genesis Ward 2,Online reguliers (Clothing),515.7,5,24,0.054370567375886525,666.2638263339333,Faible,0
3638,Thomas Parker,In-Store reguliers,560.0,7,53,0.054350775193798447,613.8044682055348,Faible,0
3853,Isaiah Cook,In-Store reguliers,857.6,9,28,0.054323809523809524,1208.0775584870141,Faible,0
3576,Genesis Evans,Online reguliers (Clothing),760.0,10,30,0.054318181818181814,1156.059403275926,Faible,0
4094,Jacob Ortiz,Online reguliers (Clothing),843.12,10,15,0.0542482929242949,1147.4892434216856,Faible,0
4353,Noah Cruz,Online reguliers (Clothing),178.1,4,6,0.05412817028985508,961.7919634229568,Faible,0
5914,Samuel Campbell,Online reguliers (Clothing),252.5,5,180,0.054057566422795536,570.6178569535053,Faible,0
3703,Aria Collins,Online reguliers (Clothing),607.0,9,80,0.05405701754385965,1223.4081527255994,Faible,0
5396,Sadie Turner,Online reguliers (Clothing),533.0,4,3,0.054032598382971704,563.3782741835336,Faible,0
3818,Maya Jackson 2,Online reguliers (Clothing),295.5,7,221,0.054000000000000006,781.2593444272414,Faible,0
5872,Piper Roberts,In-Store reguliers,360.95,7,37,0.054000000000000006,726.0278810995504,Faible,0
2307,Ivy Bailey,Online reguliers (Clothing),715.5,5,36,0.053912473882078746,651.4182768374403,Faible,0
3491,Aria Torres,Online reguliers (Clothing),689.4,9,26,0.05384615384615385,1198.6229005567982,Faible,0
4301,Nora Harris,Online reguliers (Clothing),460.0,4,1,0.05380694583742515,611.6406989783419,Faible,0
5755,Nolan Campbell 2,In-Store reguliers,401.85,7,207,0.0538,550.915918870174,Faible,0
5226,Carter Gutierrez 2,Online reguliers (Clothing),399.75,7,222,0.0538,595.5239409096984,Faible,0
5451,Quinn Kelly,Online reguliers (Clothing),775.0,11,48,0.053791866028708134,1206.4438446342183,Faible,0
4112,Hannah Williams,Online reguliers (Clothing),584.05,8,62,0.05358333333333334,702.1624558913832,Faible,0
3529,Carter Ramirez,In-Store reguliers,559.13,10,44,0.053543123543123544,1113.0187535076245,Faible,0
3301,Hunter Flores,Petits dormants (Accessoires),312.5,5,218,0.053468793852437385,605.906221407545,Faible,0
3635,William Richardson,Online reguliers (Clothing),355.45,5,251,0.05342973366807704,580.2211856673885,Faible,0
3614,Asher Rogers,In-Store reguliers,440.0,4,26,0.05340349800767739,438.7138083836208,Faible,0
3856,Aria Kelly,In-Store reguliers,653.0,5,92,0.05338034188034188,624.6134658423199,Faible,0
3042,Cora Murphy,Petits dormants (Accessoires),159.53,3,22,0.053156384652169535,1912.9319168191764,Faible,0
3843,Wyatt Anderson,Online reguliers (Clothing),223.75,2,34,0.05312561863800095,1489.9047779128969,Faible,0
4679,Jeremiah Gutierrez,Online reguliers (Clothing),454.65,8,20,0.05310810810810811,646.9963759792857,Faible,0
5865,Grayson Lewis,Online reguliers (Clothing),294.5,6,48,0.05307215360156537,782.9395641429157,Faible,0
2800,Ruby Howard 2,Online reguliers (Clothing),299.7,6,79,0.052980769230769234,765.4878955392473,Faible,0
3145,Mateo Walker,Online reguliers (Clothing),191.0,2,11,0.05297941316786,1598.9957132559512,Faible,0
3753,Eli Walker,In-Store reguliers,62.25,2,26,0.052974464565703726,1081.5820761085179,Faible,0
2272,Mia Wilson,Online reguliers (Clothing),664.6,4,30,0.05291090205589908,567.6872353371116,Faible,0
2812,Elias Johnson,In-Store reguliers,85.0,2,179,0.052899787242832355,375.34887447237895,Faible,0
2697,Ava Mitchell,Chaussures ponctuels,47.6,1,24,0.052875000000000005,735.575938328209,Faible,0
4800,Isabella Brown 3,Online reguliers (Clothing),44.0,1,16,0.05286509466736148,741.9023208753425,Faible,0
3203,Nathan Richardson 2,In-Store reguliers,374.5,7,9,0.052710386387805744,881.8547889882218,Faible,0
3195,Grace Bailey,Online reguliers (Clothing),662.25,9,28,0.05256462984723854,1191.817076647447,Faible,0
4443,Maverick Cook,Chaussures ponctuels,30.0,1,111,0.05253308800791638,633.7147759652662,Faible,0
2160,Aiden Moore,Chaussures ponctuels,60.0,1,38,0.05245301242114227,754.0911200083227,Faible,0
4193,Daniel Martinez,In-Store reguliers,75.0,1,68,0.052410267291915516,573.1797535255662,Faible,0
4057,Ivy Parker 2,Chaussures ponctuels,240.0,2,48,0.05237154718765614,854.9191683160851,Faible,0
2497,Diana Nelson,Online reguliers (Clothing),295.75,4,24,0.05221286283920867,449.61022919349796,Faible,0
4561,Henry Martin 3,Online reguliers (Clothing),291.75,5,185,0.05203819183590595,565.6345815947814,Faible,0
2653,Connor Thompson,Petits dormants (Accessoires),122.25,2,4,0.05193860019291053,1047.4053491657799,Faible,0
5728,Chloe Collins 2,Online reguliers (Clothing),45.0,1,5,0.05187962789578976,644.8064321137314,Faible,0
5096,Ellie Reed,In-Store reguliers,25.0,1,52,0.05179093686523345,341.1245145633318,Faible,0
2139,Stella Jackson,In-Store reguliers,334.5,7,46,0.05166269841269842,836.2763116439369,Faible,0
2199,Henry Wright,Online reguliers (Clothing),275.75,5,45,0.05164582973437477,1201.7334022021255,Faible,0
4883,Sofia Rivera,In-Store reguliers,518.25,5,80,0.0513235294117647,461.79130990646723,Faible,0
2103,Ella Stewart,Online reguliers (Clothing),251.0,6,16,0.05122282430213465,1497.3956823065992,Faible,0
3286,Thomas Cook,Chaussures ponctuels,25.5,1,610,0.051189954051796153,431.26599141012514,Faible,0
3504,Samantha Garcia 2,Chaussures ponctuels,28.0,1,51,0.05107657009286603,513.1944971289519,Faible,0
5057,Leo Peterson,Online reguliers (Clothing),219.75,3,25,0.050922377622377626,1074.6923778391556,Faible,0
4862,Ivy Allen 2,Online reguliers (Clothing),218.25,4,129,0.050846800162995566,478.90048246743555,Faible,0
2625,Claire Turner,Petits dormants (Accessoires),463.25,4,26,0.05076435472746534,583.1630918384308,Faible,0
2733,Ethan Baker,Chaussures ponctuels,410.0,3,6,0.05074281180074831,626.8074034114522,Faible,0
2619,Olivia Perez,Petits dormants (Accessoires),415.0,5,4,0.050428431142903477,843.6861444482508,Faible,0
5180,Luna Parker,In-Store reguliers,286.0,5,37,0.050184277611060715,1027.034362934224,Faible,0
2456,Luke Ramos,In-Store reguliers,255.5,4,13,0.0500472197917289,700.6727693465173,Faible,0
4368,Anthony Campbell 3,In-Store reguliers,439.25,7,37,0.05,684.9119953169023,Faible,0
4977,Grayson Hall,Online reguliers (Clothing),993.25,13,24,0.05,1291.2443365072295,Faible,0
5853,Leah Baker 3,Online reguliers (Clothing),635.0,11,0,0.05,1359.5785003887088,Faible,0
2957,Jacob Cox,Online reguliers (Clothing),654.2,8,68,0.05,629.8577110368565,Faible,0
5436,Kennedy Moore,Online reguliers (Clothing),1391.17,18,17,0.05,1458.9167924437165,Faible,0
3761,Evelyn Phillips,Online reguliers (Clothing),1017.5,10,4,0.05,1131.0696235972148,Faible,0
4536,Emily Lewis,Chaussures ponctuels,24.0,1,14,0.05,567.4634773897756,Faible,0
4063,Gabriel Hill,In-Store reguliers,1658.1,25,0,0.05,1882.1690950905606,Faible,0
2026,Anthony Peterson,Online reguliers (Clothing),843.25,9,78,0.05,1144.6796572924563,Faible,0
5034,Madison Davis 2,In-Store reguliers,1114.5,8,18,0.05,851.8456850489314,Faible,0
2434,Jonathan Watson,Online reguliers (Clothing),476.0,7,61,0.05,711.3534079999321,Faible,0
4614,Brooklyn Campbell,In-Store reguliers,1169.25,16,26,0.05,1399.4708473405597,Faible,0
2147,Chloe Young,Online reguliers (Clothing),1064.0,10,8,0.05,1113.0858816110986,Faible,0
5758,Harper Nelson,Online reguliers (Clothing),622.0,7,31,0.05,617.1528907570643,Faible,0
2455,Jayden Young,Online reguliers (Clothing),1390.8,16,104,0.05,1320.5185216614561,Faible,0
3680,Nora Peterson,Online reguliers (Clothing),694.8,8,39,0.05,686.7622005739674,Faible,0
2654,Oliver Lopez,In-Store reguliers,717.8,13,29,0.05,1181.5853345295006,Faible,0
5691,Skylar Thompson 2,Online reguliers (Clothing),731.75,11,173,0.05,1159.6936243583675,Faible,0
2568,Jayden Walker,Online reguliers (Clothing),716.4,9,17,0.05,862.9809524507832,Faible,0
4643,Ivy Kim,VIP / Champions,3133.8,46,5,0.05,2972.7585534036757,Faible,0
5161,Isaac Baker,In-Store reguliers,1354.7,22,16,0.05,1696.028766109265,Faible,0
3588,Luke Rogers,In-Store reguliers,1377.1,14,54,0.05,1286.4672850795723,Faible,0
4823,Mia Edwards,Petits dormants (Accessoires),603.4,6,99,0.05,612.8934382791871,Faible,0
5554,Lily Young,Online reguliers (Clothing),529.9,10,31,0.05,1197.2839356260793,Faible,0
4136,Sofia Roberts,Online reguliers (Clothing),853.75,8,78,0.05,626.7377240624262,Faible,0
4848,Stella Young,Online reguliers (Clothing),490.0,5,192,0.05,607.4840284238455,Faible,0
3867,Allison Brown,Online reguliers (Clothing),1104.0,7,62,0.05,618.7424414857096,Faible,0
3716,Lincoln Morales 2,Online reguliers (Clothing),509.5,9,46,0.05,1161.2079963796955,Faible,0
4852,Noah Ortiz,In-Store reguliers,1397.88,15,60,0.05,1379.8933666567245,Faible,0
5297,Ruby Bailey,Chaussures ponctuels,24.0,1,17,0.05,721.0097161862178,Faible,0
5050,Maya Thomas,In-Store reguliers,1350.65,19,46,0.05,1603.9741138112838,Faible,0
3159,Ava Garcia,Online reguliers (Clothing),121.5,2,21,0.04996576049075645,625.0808199052906,Faible,0
4748,Liam White,Online reguliers (Clothing),487.75,5,347,0.04988406654568585,480.04759260779133,Faible,0
4003,Maya Martin,Petits dormants (Accessoires),250.5,4,25,0.04987847550799732,814.4283928977079,Faible,0
2247,Adrian White,Chaussures ponctuels,139.1,3,13,0.049853715681739866,890.7746903371626,Faible,0
2336,Emily Brown,In-Store reguliers,167.2,3,27,0.04981714036450878,567.4991341990267,Faible,0
5209,Jeremiah Harris,Online reguliers (Clothing),962.5,9,10,0.049800000000000004,1177.9874579583054,Faible,0
3894,Sebastian Watson,Online reguliers (Clothing),825.0,9,29,0.049800000000000004,1197.574247370135,Faible,0
4884,Sebastian Murphy,In-Store reguliers,992.5,10,27,0.049800000000000004,1080.803663149705,Faible,0
5906,Madison Walker 2,Petits dormants (Accessoires),531.5,7,134,0.04972222222222222,694.154540247816,Faible,0
5708,Luke Sanchez,In-Store reguliers,83.65,2,132,0.04966850726373364,345.34220622031324,Faible,0
5103,Christian Scott,In-Store reguliers,779.6,9,26,0.04961538461538462,1292.2038944409983,Faible,0
5624,Amelia Nelson,Online reguliers (Clothing),1103.75,17,4,0.04961538461538462,1419.7493117682661,Faible,0
2908,Isabella Anderson,In-Store reguliers,1460.35,17,6,0.0496078431372549,1411.4495979151916,Faible,0
2592,Savannah Carter,In-Store reguliers,1109.75,10,37,0.0496078431372549,1138.3544622876295,Faible,0
4106,Riley Cruz 2,In-Store reguliers,1298.0,8,1,0.0496078431372549,703.9020343285634,Faible,0
3337,Penelope Gonzalez,In-Store reguliers,589.25,9,20,0.04958333333333333,1149.5976701482066,Faible,0
3416,Violet Hernandez,Online reguliers (Clothing),759.9,9,74,0.049523809523809526,1144.9528507857676,Faible,0
4729,Diana Johnson,In-Store reguliers,834.62,11,28,0.04951612903225806,1309.5541795458184,Faible,0
2117,Kennedy Cooper,Online reguliers (Clothing),1116.1,10,7,0.0495,1162.5603655887467,Faible,0
4712,Lincoln Jackson,Online reguliers (Clothing),777.25,9,12,0.04948717948717949,1344.2360268448629,Faible,0
3886,Charlie Rogers,Online reguliers (Clothing),1333.25,11,173,0.049473684210526316,1213.1187559836806,Faible,0
4813,Dylan Miller,Petits dormants (Accessoires),290.5,6,99,0.049469315895372235,799.009968574475,Faible,0
2581,Victoria Watson,Petits dormants (Accessoires),286.25,5,32,0.04944837416513975,946.6203946559248,Faible,0
4876,Wyatt Lewis,In-Store reguliers,732.25,7,70,0.049444444444444444,570.2286065337664,Faible,0
4159,Aaron Evans,Online reguliers (Clothing),331.5,7,121,0.049444444444444444,630.8126741172084,Faible,0
3434,Scarlett Hall,Online reguliers (Clothing),536.0,5,124,0.049380341880341884,559.4890250473128,Faible,0
3957,Connor Johnson,Online reguliers (Clothing),688.0,7,5,0.04934782608695652,682.4149827450008,Faible,0
5136,Noah Gutierrez 2,In-Store reguliers,1369.25,12,24,0.04934782608695652,1290.527836058649,Faible,0
2045,Jacob Morales,Online reguliers (Clothing),787.38,6,15,0.04933962264150944,544.7050810192181,Faible,0
4818,Hazel Hernandez,Online reguliers (Clothing),451.75,6,29,0.04933962264150944,537.5175202045205,Faible,0
5637,Emma Hernandez 4,Online reguliers (Clothing),566.0,6,212,0.04933962264150944,561.7920638615683,Faible,0
3404,Theodore Martin,Online reguliers (Clothing),624.25,9,57,0.04932380952380952,1188.3645004663638,Faible,0
4836,Jaxon Rogers 3,Online reguliers (Clothing),882.5,8,195,0.04932380952380952,548.9347472751052,Faible,0
4542,Ryan Miller 3,Online reguliers (Clothing),1063.75,10,69,0.04932380952380952,1138.2873798281682,Faible,0
